1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.558762e+02	1.300008e+02
1.567957e+02	1.300040e+02
1.577311e+02	1.300072e+02
1.586313e+02	1.300088e+02
1.595257e+02	1.300088e+02
1.604446e+02	1.300051e+02
1.613584e+02	1.299973e+02
1.622653e+02	1.299851e+02
1.631612e+02	1.299723e+02
1.640520e+02	1.299592e+02
1.649425e+02	1.300042e+02
1.658224e+02	1.301723e+02
1.666694e+02	1.304567e+02
1.674779e+02	1.308499e+02
1.682291e+02	1.313348e+02
1.689785e+02	1.318955e+02
1.696963e+02	1.324464e+02
1.703915e+02	1.329996e+02
1.710998e+02	1.335728e+02
1.718336e+02	1.341240e+02
1.726140e+02	1.346151e+02
1.733877e+02	1.350037e+02
1.742145e+02	1.352956e+02
1.750752e+02	1.354854e+02
1.759626e+02	1.356081e+02
1.768233e+02	1.357186e+02
1.777359e+02	1.358358e+02
1.786231e+02	1.359456e+02
1.794961e+02	1.360552e+02
1.803746e+02	1.361695e+02
1.812693e+02	1.362919e+02
1.821703e+02	1.364206e+02
1.830439e+02	1.365376e+02
1.839426e+02	1.366474e+02
1.848409e+02	1.367528e+02
1.857588e+02	1.368658e+02
1.866462e+02	1.369794e+02
1.875393e+02	1.371052e+02
1.883932e+02	1.372345e+02
1.893132e+02	1.373720e+02
1.901715e+02	1.374986e+02
1.910530e+02	1.376275e+02
1.919602e+02	1.377519e+02
1.928688e+02	1.378697e+02
1.937587e+02	1.379863e+02
1.946405e+02	1.381135e+02
1.955048e+02	1.382440e+02
1.963800e+02	1.383755e+02
1.972685e+02	1.385148e+02
1.981572e+02	1.386557e+02
1.990403e+02	1.388199e+02
1.999280e+02	1.390813e+02
2.007212e+02	1.394355e+02
2.015127e+02	1.399262e+02
2.021989e+02	1.404932e+02
2.027997e+02	1.411276e+02
2.033731e+02	1.418181e+02
2.039495e+02	1.424961e+02
2.045344e+02	1.431901e+02
2.051286e+02	1.438982e+02
2.057104e+02	1.445877e+02
2.063000e+02	1.452897e+02
2.068895e+02	1.459879e+02
2.074578e+02	1.466506e+02
2.080389e+02	1.473315e+02
2.085872e+02	1.480416e+02
2.090833e+02	1.488286e+02
2.094937e+02	1.496719e+02
2.097867e+02	1.505465e+02
2.099990e+02	1.514279e+02
2.101898e+02	1.523087e+02
2.103833e+02	1.531574e+02
2.105821e+02	1.540472e+02
2.107723e+02	1.549138e+02
2.109628e+02	1.558072e+02
2.111570e+02	1.567196e+02
2.113406e+02	1.575724e+02
2.115366e+02	1.584814e+02
2.117270e+02	1.593839e+02
2.119012e+02	1.602562e+02
2.120608e+02	1.611642e+02
2.121807e+02	1.620653e+02
