1.550000e+02	1.300000e+02
1.550000e+02	1.300000e+02
1.576530e+02	1.300401e+02
1.603475e+02	1.301600e+02
1.629911e+02	1.303341e+02
1.656926e+02	1.305798e+02
1.677636e+02	1.311057e+02
1.697600e+02	1.323495e+02
1.717834e+02	1.340265e+02
1.736544e+02	1.351580e+02
1.758925e+02	1.356989e+02
1.782103e+02	1.356436e+02
1.808484e+02	1.351489e+02
1.835530e+02	1.346157e+02
1.862385e+02	1.340702e+02
1.889069e+02	1.335367e+02
1.913325e+02	1.333412e+02
1.933881e+02	1.337617e+02
1.951793e+02	1.348625e+02
1.971252e+02	1.366960e+02
1.990707e+02	1.385508e+02
2.009656e+02	1.404428e+02
2.028291e+02	1.423989e+02
2.047577e+02	1.444404e+02
2.065696e+02	1.464604e+02
2.082492e+02	1.485306e+02
2.092895e+02	1.504197e+02
2.096504e+02	1.525434e+02
2.096124e+02	1.553028e+02
2.095689e+02	1.579209e+02
2.094126e+02	1.605728e+02
2.091810e+02	1.631971e+02
2.089556e+02	1.658688e+02
2.087330e+02	1.684626e+02
2.084426e+02	1.712066e+02
2.081360e+02	1.738705e+02
2.077623e+02	1.764844e+02
2.072980e+02	1.791012e+02
2.067191e+02	1.817494e+02
2.060395e+02	1.843931e+02
2.054018e+02	1.869578e+02
2.046084e+02	1.893011e+02
2.034161e+02	1.910493e+02
2.015363e+02	1.925654e+02
1.992334e+02	1.939463e+02
1.968518e+02	1.952338e+02
1.945173e+02	1.963579e+02
1.919902e+02	1.975398e+02
1.896163e+02	1.986084e+02
1.871612e+02	1.996609e+02
1.846428e+02	2.007547e+02
1.821214e+02	2.018463e+02
1.798060e+02	2.025842e+02
1.775728e+02	2.026898e+02
1.749715e+02	2.023669e+02
1.723349e+02	2.020548e+02
1.696597e+02	2.017132e+02
1.669775e+02	2.014024e+02
1.643059e+02	2.011585e+02
1.617122e+02	2.010926e+02
1.596601e+02	2.015524e+02
1.574027e+02	2.027686e+02
1.551751e+02	2.042485e+02
1.529942e+02	2.056856e+02
1.507379e+02	2.071537e+02
1.484979e+02	2.086064e+02
1.461687e+02	2.100178e+02
1.437642e+02	2.112427e+02
1.416049e+02	2.118522e+02
1.393223e+02	2.118166e+02
1.366196e+02	2.113704e+02
1.340271e+02	2.110005e+02
1.313684e+02	2.106230e+02
1.287245e+02	2.102059e+02
1.259681e+02	2.097368e+02
1.231856e+02	2.092935e+02
1.204339e+02	2.088961e+02
1.177399e+02	2.085411e+02
1.150543e+02	2.082359e+02
1.124547e+02	2.079834e+02
1.097402e+02	2.076471e+02
1.071093e+02	2.072374e+02
1.044199e+02	2.067088e+02
1.016879e+02	2.061038e+02
9.914255e+01	2.054979e+02
9.644258e+01	2.047946e+02
9.379120e+01	2.039998e+02
9.127425e+01	2.031120e+02
8.871436e+01	2.020691e+02
8.623399e+01	2.009532e+02
8.389477e+01	1.998198e+02
8.140305e+01	1.985943e+02
7.898857e+01	1.974140e+02
7.666996e+01	1.962906e+02
7.440019e+01	1.949729e+02
7.260441e+01	1.934070e+02
7.080544e+01	1.913673e+02
6.907382e+01	1.894431e+02
6.726127e+01	1.873163e+02
6.552158e+01	1.852002e+02
6.384477e+01	1.830750e+02
6.228522e+01	1.808690e+02
6.076072e+01	1.785864e+02
5.922127e+01	1.763468e+02
5.765574e+01	1.740727e+02
5.616242e+01	1.719012e+02
5.457478e+01	1.695919e+02
5.311112e+01	1.674048e+02
5.161054e+01	1.651287e+02
5.013393e+01	1.629066e+02
4.860894e+01	1.606700e+02
4.712693e+01	1.584378e+02
4.575077e+01	1.560869e+02
4.447752e+01	1.537410e+02
4.325956e+01	1.513490e+02
4.214356e+01	1.489362e+02
4.103115e+01	1.465257e+02
3.987184e+01	1.439730e+02
3.917117e+01	1.416976e+02
3.913485e+01	1.395270e+02
3.963347e+01	1.368554e+02
4.018425e+01	1.341247e+02
4.070477e+01	1.314741e+02
4.122097e+01	1.287402e+02
4.171968e+01	1.261063e+02
4.220153e+01	1.233661e+02
4.257847e+01	1.207314e+02
4.286801e+01	1.180132e+02
4.305034e+01	1.152717e+02
4.309205e+01	1.125439e+02
4.300606e+01	1.098576e+02
4.283861e+01	1.071075e+02
4.270808e+01	1.044789e+02
4.267129e+01	1.018573e+02
4.277178e+01	9.927015e+01
4.325804e+01	9.711742e+01
4.438742e+01	9.520392e+01
4.617813e+01	9.314793e+01
4.793337e+01	9.120964e+01
4.976750e+01	8.923633e+01
5.160455e+01	8.727851e+01
5.344729e+01	8.529152e+01
5.517076e+01	8.328657e+01
5.684073e+01	8.119905e+01
5.853906e+01	7.904572e+01
6.023107e+01	7.690986e+01
6.186237e+01	7.485285e+01
6.347590e+01	7.268042e+01
6.502728e+01	7.042796e+01
6.647482e+01	6.823519e+01
6.797166e+01	6.587811e+01
6.946383e+01	6.358455e+01
